acousticness,tempo,loudness,mode,key,energy,valence,instrumentalness,time_signature
-0.9703083108023666,-1.1899289106444784,1.166340992932163,0.9555330859059092,-0.6800395846452234,0.8265677474936381,-1.0568772947358966,-1.2521616881035225,0.1734944795898725
0.5818087156871192,0.19032482859377223,0.04321630220227381,0.9555330859059092,1.2713783539019394,-0.08481396676209851,-0.9613620985291997,0.3006964261327301,-7.460262622364499
-0.15920199373366778,0.8493780895358685,-0.6827254209751376,-1.0465362369445672,1.2713783539019394,-1.0038543508855304,0.4109131887442308,-0.7053806619639972,0.1734944795898725
-0.14918833549825175,0.8459095556436038,0.5173477101042454,0.9555330859059092,0.7138303714598929,0.474268933579656,0.9247607632739292,-0.012791362187264853,0.1734944795898725
-0.21928394314616353,-0.48734395828387095,-0.2949882200523882,-1.0465362369445672,0.7138303714598929,-0.10778997636518434,0.8159459827852874,0.8620582796359761,0.1734944795898725
-0.28437272167636785,0.8514464813064848,-0.1551447970220206,-1.0465362369445672,1.5501523451229626,0.04538342098872113,0.09655937844370933,0.9130911754089986,0.1734944795898725
-1.1705814755106876,0.657972297224212,0.00773708120280656,0.9555330859059092,1.2713783539019394,-0.38350209160221377,-1.3319368787488528,0.4465046997699371,0.1734944795898725
0.4866789624506668,0.593406652569125,-0.31042398503267593,-1.0465362369445672,0.15628238901784636,-0.8200462740608441,-0.18756810394330056,0.13301691144994213,0.1734944795898725
-1.491018539044001,0.4044192875584976,-0.014610220335819228,-1.0465362369445672,-0.12249160220317691,-0.07715529689440323,0.4169584543269331,0.8693486933178365,0.1734944795898725
0.7720682221600241,0.8484234471801994,-1.299464866530812,-1.0465362369445672,-0.12249160220317691,-0.7358009055161961,-1.0846855164163274,0.38818139031505433,0.1734944795898725
0.9372935830443889,-1.3782480260061372,1.7618850597089348,0.9555330859059092,-1.5163615583082932,1.0563278435244963,2.0612706928219686,0.19134022090482491,0.1734944795898725
-1.6512370708106574,0.40340100237911686,-0.3113455232404546,-1.0465362369445672,0.9926043626809161,0.1372874594010644,1.3056124949841763,0.5850225597252837,0.1734944795898725
0.4366106712735871,0.2121224957148836,-1.2298887318435452,-1.0465362369445672,-0.12249160220317691,-1.3975099820850672,-1.0647361399934097,-0.10756674005144938,0.1734944795898725
0.8071160259839804,1.1031538490845725,-2.029783896195171,-1.0465362369445672,0.9926043626809161,-1.6219090092085384,-0.9613620985291997,-0.3189887368253987,0.1734944795898725
-2.1519199825814597,0.4682530397409052,0.024785538046705972,0.9555330859059092,0.7138303714598929,0.007090071650244769,-0.10293438578546796,0.4756663544973785,0.1734944795898725
-1.3658478111013002,-1.5371005139894767,-2.4675145448898967,0.9555330859059092,0.9926043626809161,-1.601996467552531,-1.3422138302394468,0.12572649776808176,0.1734944795898725
0.13119409509339763,0.6597861176999839,-0.5802042953597938,-1.0465362369445672,0.4350563802388696,-0.16140066543905104,-0.3447450090935613,0.32985808086017154,0.1734944795898725
0.8521774880433526,-1.5194714518214538,0.7504968766721729,0.9555330859059092,1.5501523451229626,-0.32989140252834703,-1.3313323521905827,-0.12214756741517008,0.1734944795898725
-0.2943863799117839,0.5954114015160297,-0.06667712907529696,-1.0465362369445672,-0.9588135758662467,-0.5366754889561192,-0.14525124486438434,0.32985808086017154,0.1734944795898725
-2.27709071052416,1.3589343575801813,1.271396348618897,0.9555330859059092,-1.5163615583082932,1.6690214329401174,2.0431348960738616,-0.06382425796028729,0.1734944795898725
0.73201358921836,1.3379958685791729,-0.02244329510193513,0.9555330859059092,0.9926043626809161,-0.3069153929252612,-1.1191435302377308,-0.02737218955098555,0.1734944795898725
0.6719316398058637,-1.0643934408739906,-1.594357093019891,-1.0465362369445672,0.9926043626809161,-0.8583396233993202,-1.034509812079898,-2.112430502563043,0.1734944795898725
0.5818087156871192,-1.0301217803054696,1.4243716911101065,0.9555330859059092,-1.23758756708727,0.6657356802720379,-0.15734177602978885,0.7016691786350493,0.1734944795898725
0.31644677244859454,-1.0923008190713843,1.0965344736929512,0.9555330859059092,-1.23758756708727,0.5355382925212182,0.9428965600220363,0.548570491315982,0.1734944795898725
0.7019726145121118,-1.0298990304224804,0.7733049473146876,0.9555330859059092,-0.40126559342420015,0.16026346900415023,-0.5079671798265245,0.7162500059987692,0.1734944795898725
1.0474438236339656,-0.9018496691153975,-1.0379784000736998,0.9555330859059092,0.7138303714598929,-1.5169852320211132,-1.182618818856105,0.030951119903897237,0.1734944795898725
-0.0590654113795073,1.4874928614769551,1.041242181226249,-1.0465362369445672,0.15628238901784636,1.1405732120691443,-0.14525124486438434,-0.20234211791563392,-7.460262622364499
-1.9516468178731385,-0.9661925638874951,1.144684845049371,0.9555330859059092,-1.23758756708727,1.0639865133921915,1.4386083378036278,0.6797979375894683,0.1734944795898725
1.3128057668724902,-0.10485058777911553,-1.1805864377274027,-1.0465362369445672,0.9926043626809161,-1.6203772752349994,-0.840456786875153,0.4392142860880768,0.1734944795898725
-1.7463668240471097,-1.0922371762476728,1.279229423385013,-1.0465362369445672,-0.12249160220317691,2.0366375865894906,0.8824439041950132,0.11114567040436107,0.1734944795898725
0.36651506362567476,1.1002262791938535,0.6277019104857051,0.9555330859059092,0.15628238901784636,0.390023565035008,0.4169584543269331,0.24237311667784733,0.1734944795898725
0.8722048045141847,-1.0612749425121382,-1.3515317752702907,0.9555330859059092,-1.5163615583082932,-1.3936806471512195,-1.1167254240046498,-0.25337501368865556,0.1734944795898725
-0.5347141775617691,-2.0329099321121555,1.3094097996897547,0.9555330859059092,-1.5163615583082932,2.2357630031495677,-1.0731995118091928,0.3954718039969147,-2.3710912210615844
0.5868155448048272,-0.9006086340530276,-0.41386664885579844,0.9555330859059092,-1.23758756708727,-1.0038543508855304,-0.5684198356535478,-1.2302904470579414,0.1734944795898725
0.45663798774441866,1.1685150290360509,-0.4389785650177586,0.9555330859059092,-0.6800395846452234,-0.41413677107299485,1.4265178066382234,-0.041953016914706244,0.1734944795898725
0.8671979753964766,0.6586723682850358,-0.29821360377961237,-1.0465362369445672,1.5501523451229626,0.06835943059180695,-0.024345933210337505,0.526699250270401,0.1734944795898725
0.9022457792204328,0.8475960904719524,-1.4770913560800931,0.9555330859059092,0.7138303714598929,-1.2849275350299467,-0.8344115212924507,0.46837594081551814,0.1734944795898725
1.0073891906923014,-1.4423045280715345,0.08445513700035555,-1.0465362369445672,0.15628238901784636,0.24450883754879782,-0.19361336952600292,0.30798683981459046,0.1734944795898725
-1.3808682984544243,-1.696589430209929,-1.9622812224754056,0.9555330859059092,0.7138303714598929,-1.1417104085040455,-1.3319368787488528,-2.2801100172458306,0.1734944795898725
-0.5797756396211413,0.4048011445007652,0.0540443761436698,-1.0465362369445672,0.9926043626809161,0.1143114497979786,1.0154397470144643,0.6433458691801666,0.1734944795898725
1.1175394312818774,0.2133317093653977,-1.4356221367300666,0.9555330859059092,-0.9588135758662467,-1.6494802207322412,-0.6772346161421899,-5.658487717419914,0.1734944795898725
-2.672630210823094,0.8483916257683436,-1.132666450922927,-1.0465362369445672,1.5501523451229626,-0.5366754889561192,-0.1089796513681703,-0.953254727147249,0.1734944795898725
0.6969657853944038,0.5294774361511508,-0.2097459358328895,-1.0465362369445672,0.4350563802388696,-0.3452087422637376,3.354957527520268,0.380890976633194,0.1734944795898725
0.49168579156837483,-1.237024600190821,0.8820464558325356,0.9555330859059092,1.2713783539019394,1.393309317703088,-0.9250905050329858,0.3590197355876129,0.1734944795898725
-0.8251102663888339,-1.186874055106337,0.11463551330509723,0.9555330859059092,-1.5163615583082932,-0.5519928286915098,-1.0466003432453026,0.2642443577234284,0.1734944795898725
0.7570477348069001,1.8025248388477606,0.2968696938932701,-1.0465362369445672,-1.5163615583082932,-0.16140066543905104,0.2779173459247793,0.11843608408622142,0.1734944795898725
